Tract_block,quarter,HOMICIDE,PERSONAL,PROP
'020802':'4024',2019Q1,0,1,0
'020802':'4025',2009Q1,0,0,1
'020802':'4025',2009Q3,0,0,1
'020802':'4025',2011Q4,0,0,1
'020802':'4025',2012Q1,0,1,0
'020802':'4025',2012Q2,0,0,1
'020802':'4025',2012Q4,0,0,1
'020802':'4025',2013Q1,0,0,1
'020802':'4025',2013Q2,0,0,2
'020802':'4025',2016Q3,0,0,1
'020802':'4025',2017Q1,0,0,1
'020802':'4025',2017Q4,0,0,2
'020802':'4026',2009Q2,0,0,1
'020802':'4026',2011Q1,0,0,1
'020802':'4026',2011Q2,0,0,1
'020802':'4026',2013Q1,0,0,1
'020802':'4026',2015Q3,0,0,1
'020802':'4026',2015Q4,0,0,1
'020802':'4026',2016Q2,0,0,2
'020802':'4026',2016Q4,0,0,2
'020802':'4026',2017Q2,0,0,2
'020802':'4027',2009Q1,0,0,1
'020802':'4027',2009Q4,0,0,2
'020802':'4027',2010Q4,0,0,2
'020802':'4027',2011Q1,0,0,1
'020802':'4027',2011Q3,0,0,1
'020802':'4027',2011Q4,0,0,1
'020802':'4027',2012Q1,0,0,2
'020802':'4027',2012Q3,0,0,1
'020802':'4027',2012Q4,0,0,2
'020802':'4027',2013Q1,0,0,1
'020802':'4027',2013Q4,0,0,1
'020802':'4027',2014Q2,0,0,1
'020802':'4027',2014Q4,0,1,0
'020802':'4027',2015Q4,0,0,1
'020802':'4027',2017Q2,0,0,3
'020802':'4027',2017Q3,0,0,1
'020802':'4027',2018Q1,0,0,1
'020802':'4027',2018Q2,0,0,1
'020802':'4028',2011Q1,0,0,1
'020802':'4028',2018Q2,0,0,1
'020900':'1000',2009Q1,0,1,1
'020900':'1000',2009Q3,0,0,1
'020900':'1000',2009Q4,0,3,0
'020900':'1000',2010Q3,0,1,1
'020900':'1000',2010Q4,0,2,0
'020900':'1000',2011Q1,0,0,1
'020900':'1000',2011Q2,1,0,2
'020900':'1000',2011Q3,0,0,3
'020900':'1000',2011Q4,0,3,2
'020900':'1000',2012Q1,0,2,1
'020900':'1000',2012Q2,0,1,2
'020900':'1000',2012Q3,0,0,1
'020900':'1000',2012Q4,0,0,1
'020900':'1000',2013Q2,0,1,1
'020900':'1000',2013Q3,0,1,3
'020900':'1000',2013Q4,0,1,0
'020900':'1000',2014Q2,0,1,0
'020900':'1000',2014Q3,0,2,0
'020900':'1000',2015Q4,0,0,1
'020900':'1000',2016Q1,0,0,1
'020900':'1000',2016Q2,0,0,1
'020900':'1000',2016Q4,0,0,1
'020900':'1000',2017Q1,1,0,0
'020900':'1000',2017Q3,0,0,1
'020900':'1000',2017Q4,0,1,0
'020900':'1000',2018Q3,0,0,3
'020900':'1000',2019Q1,0,0,1
'020900':'1001',2009Q1,0,4,4
'020900':'1001',2009Q2,0,2,0
'020900':'1001',2009Q3,0,0,4
'020900':'1001',2009Q4,0,0,4
'020900':'1001',2010Q1,0,2,3
'020900':'1001',2010Q2,0,1,1
'020900':'1001',2010Q3,0,2,4
'020900':'1001',2010Q4,0,1,5
'020900':'1001',2011Q1,0,2,1
'020900':'1001',2011Q2,0,0,2
'020900':'1001',2011Q3,0,2,0
'020900':'1001',2011Q4,0,0,1
'020900':'1001',2012Q1,0,1,0
'020900':'1001',2012Q2,0,1,1
'020900':'1001',2012Q3,0,1,0
'020900':'1001',2012Q4,0,1,4
'020900':'1001',2013Q1,0,0,1
'020900':'1001',2013Q2,0,0,1
'020900':'1001',2013Q3,0,0,2
'020900':'1001',2013Q4,0,1,1
'020900':'1001',2014Q2,0,0,4
'020900':'1001',2015Q2,0,0,1
'020900':'1001',2016Q1,0,1,2
'020900':'1001',2016Q2,0,0,1
'020900':'1001',2016Q3,0,1,0
'020900':'1001',2016Q4,0,1,0
'020900':'1001',2017Q1,0,0,1
'020900':'1001',2019Q1,0,0,1
'020900':'1002',2009Q1,0,1,2
'020900':'1002',2009Q2,0,5,3
'020900':'1002',2009Q3,0,0,2
'020900':'1002',2009Q4,0,1,2
'020900':'1002',2010Q1,0,1,0
'020900':'1002',2010Q2,0,0,2
'020900':'1002',2010Q3,0,0,1
'020900':'1002',2010Q4,0,1,3
'020900':'1002',2011Q1,0,1,1
'020900':'1002',2011Q3,0,1,0
'020900':'1002',2011Q4,0,0,2
'020900':'1002',2012Q1,0,0,1
'020900':'1002',2012Q2,0,1,0
'020900':'1002',2012Q4,0,1,1
'020900':'1002',2013Q1,0,0,2
'020900':'1002',2013Q2,0,2,1
'020900':'1002',2013Q3,0,0,3
'020900':'1002',2013Q4,0,3,0
'020900':'1002',2014Q1,0,2,0
'020900':'1002',2014Q2,0,0,1
'020900':'1002',2014Q3,0,2,1
'020900':'1002',2014Q4,0,0,2
'020900':'1002',2015Q1,0,0,4
'020900':'1002',2015Q2,0,0,1
'020900':'1002',2015Q3,0,0,2
'020900':'1002',2015Q4,0,0,2
'020900':'1002',2016Q1,0,1,3
'020900':'1002',2016Q2,0,0,3
'020900':'1002',2016Q3,0,3,4
'020900':'1002',2016Q4,0,2,2
'020900':'1002',2017Q1,0,0,1
'020900':'1002',2017Q3,0,0,2
'020900':'1002',2017Q4,0,2,1
'020900':'1002',2018Q1,0,3,0
'020900':'1002',2018Q3,0,0,3
'020900':'1002',2018Q4,0,1,4
'020900':'1002',2019Q1,0,0,2
'020900':'1003',2009Q1,0,2,1
'020900':'1003',2009Q3,0,0,2
'020900':'1003',2009Q4,0,1,1
'020900':'1003',2010Q4,0,1,3
'020900':'1003',2011Q1,0,0,3
'020900':'1003',2011Q2,0,1,2
'020900':'1003',2011Q3,0,0,1
'020900':'1003',2011Q4,0,0,2
'020900':'1003',2012Q1,0,2,0
'020900':'1003',2012Q2,0,0,3
'020900':'1003',2012Q4,0,0,1
'020900':'1003',2013Q1,0,0,1
'020900':'1003',2013Q2,0,0,2
'020900':'1003',2013Q3,0,0,1
'020900':'1003',2013Q4,0,0,1
'020900':'1003',2014Q1,0,0,2
'020900':'1003',2014Q4,0,0,1
'020900':'1003',2015Q1,0,0,2
'020900':'1003',2015Q2,0,1,0
'020900':'1003',2015Q3,0,0,1
'020900':'1003',2016Q1,0,0,2
'020900':'1003',2016Q3,0,1,1
'020900':'1003',2016Q4,0,1,1
'020900':'1004',2009Q1,0,3,4
'020900':'1004',2009Q2,0,3,8
'020900':'1004',2009Q3,0,4,6
'020900':'1004',2009Q4,0,2,3
'020900':'1004',2010Q1,0,2,3
'020900':'1004',2010Q2,0,2,3
'020900':'1004',2010Q3,0,1,2
'020900':'1004',2010Q4,0,3,7
'020900':'1004',2011Q1,0,1,5
'020900':'1004',2011Q2,0,0,3
'020900':'1004',2011Q3,0,3,10
'020900':'1004',2011Q4,0,1,4
'020900':'1004',2012Q1,0,0,2
'020900':'1004',2012Q2,0,0,2
'020900':'1004',2012Q3,0,2,2
'020900':'1004',2012Q4,0,2,5
'020900':'1004',2013Q1,0,1,0
'020900':'1004',2013Q2,0,0,2
'020900':'1004',2014Q1,0,0,3
'020900':'1004',2014Q3,0,1,1
'020900':'1004',2014Q4,0,0,8
'020900':'1004',2015Q3,0,0,1
'020900':'1004',2015Q4,0,1,0
'020900':'1004',2016Q1,0,1,0
'020900':'1004',2016Q2,0,1,1
'020900':'1004',2017Q1,0,1,3
'020900':'1004',2017Q2,0,1,2
'020900':'1004',2018Q1,0,0,4
'020900':'1004',2018Q2,0,1,1
'020900':'1004',2018Q3,0,0,1
'020900':'1005',2008Q4,0,0,1
'020900':'1005',2009Q1,0,0,1
'020900':'1005',2009Q2,0,2,1
'020900':'1005',2009Q3,0,0,2
'020900':'1005',2009Q4,0,0,4
'020900':'1005',2010Q1,0,0,1
'020900':'1005',2010Q2,0,1,0
'020900':'1005',2010Q3,0,0,1
'020900':'1005',2010Q4,0,0,1
'020900':'1005',2011Q1,0,2,3
'020900':'1005',2011Q2,0,0,1
'020900':'1005',2011Q3,0,1,4
'020900':'1005',2011Q4,0,0,1
'020900':'1005',2012Q2,0,1,2
'020900':'1005',2012Q4,0,1,0
'020900':'1005',2013Q1,0,0,1
'020900':'1005',2013Q2,0,0,1
'020900':'1005',2013Q3,0,0,2
'020900':'1005',2013Q4,0,0,1
'020900':'1005',2014Q1,0,0,1
'020900':'1005',2014Q2,0,1,0
'020900':'1005',2014Q3,0,1,1
'020900':'1005',2014Q4,0,0,2
'020900':'1005',2015Q1,0,0,1
'020900':'1005',2015Q2,0,2,1
'020900':'1005',2015Q3,0,0,1
'020900':'1005',2015Q4,0,1,1
'020900':'1005',2016Q2,0,1,0
'020900':'1005',2016Q4,0,0,1
'020900':'1005',2017Q1,0,0,4
'020900':'1005',2017Q2,0,1,1
'020900':'1005',2017Q4,0,0,1
'020900':'1005',2018Q2,0,1,1
'020900':'1005',2018Q3,0,1,0
'020900':'1005',2018Q4,0,0,1
'020900':'1006',2009Q1,0,1,3
'020900':'1006',2009Q2,0,2,6
'020900':'1006',2009Q3,0,4,2
'020900':'1006',2009Q4,0,3,4
'020900':'1006',2010Q1,0,0,7
'020900':'1006',2010Q2,0,0,3
'020900':'1006',2010Q3,0,1,2
'020900':'1006',2010Q4,0,1,3
'020900':'1006',2011Q1,0,0,1
'020900':'1006',2011Q2,0,2,4
'020900':'1006',2011Q3,0,0,1
'020900':'1006',2011Q4,0,2,1
'020900':'1006',2012Q1,0,1,1
'020900':'1006',2012Q2,0,2,3
'020900':'1006',2012Q3,0,1,2
'020900':'1006',2012Q4,0,0,1
'020900':'1006',2013Q1,0,0,2
'020900':'1006',2013Q2,0,2,1
'020900':'1006',2013Q3,0,0,4
'020900':'1006',2013Q4,0,0,2
'020900':'1006',2014Q1,0,0,1
'020900':'1006',2014Q2,0,0,2
'020900':'1006',2015Q1,0,1,0
'020900':'1006',2015Q2,0,2,1
'020900':'1006',2015Q3,0,1,0
'020900':'1006',2015Q4,0,1,0
'020900':'1006',2016Q1,0,1,0
'020900':'1006',2016Q2,0,2,1
'020900':'1006',2016Q3,0,2,2
'020900':'1006',2016Q4,0,1,1
'020900':'1006',2017Q1,0,1,1
'020900':'1006',2017Q2,0,0,1
'020900':'1006',2017Q3,0,0,1
'020900':'1006',2017Q4,0,0,2
'020900':'1006',2018Q1,0,2,4
'020900':'1006',2018Q2,0,2,2
'020900':'1006',2018Q3,0,1,3
'020900':'1006',2018Q4,0,0,2
'020900':'1007',2009Q1,0,0,2
'020900':'1007',2009Q2,0,1,0
'020900':'1007',2009Q4,0,1,1
'020900':'1007',2010Q1,0,0,1
'020900':'1007',2010Q4,0,1,0
'020900':'1007',2011Q1,0,1,0
'020900':'1007',2011Q2,0,0,1
'020900':'1007',2011Q3,0,0,1
'020900':'1007',2011Q4,0,1,0
'020900':'1007',2012Q2,0,2,2
'020900':'1007',2012Q3,0,0,1
'020900':'1007',2013Q3,0,3,1
'020900':'1007',2014Q1,0,0,1
'020900':'1007',2014Q2,0,0,1
'020900':'1007',2014Q3,0,1,0
'020900':'1007',2015Q1,0,0,1
'020900':'1007',2015Q2,0,0,1
'020900':'1007',2015Q3,0,1,0
'020900':'1007',2016Q2,0,0,2
'020900':'1007',2016Q3,0,2,0
'020900':'1007',2016Q4,0,1,2
'020900':'1007',2017Q1,0,0,1
'020900':'1007',2017Q2,0,1,0
'020900':'1007',2017Q3,0,2,0
'020900':'1007',2017Q4,0,1,0
'020900':'1007',2018Q1,0,2,2
'020900':'1007',2018Q3,0,1,0
'020900':'1007',2018Q4,0,2,0
'020900':'1011',2015Q2,0,0,1
'020900':'1014',2010Q3,0,1,0
'020900':'1014',2011Q1,0,0,1
'020900':'1014',2011Q3,0,1,0
'020900':'1014',2014Q2,0,1,0
'020900':'1014',2015Q2,0,1,0
'020900':'1014',2015Q3,0,1,0
'020900':'1014',2016Q2,0,0,1
'020900':'1014',2016Q4,0,0,1
'020900':'1014',2017Q3,0,1,0
'020900':'1014',2018Q4,0,0,1
'020900':'1015',2009Q1,0,0,2
'020900':'1015',2009Q3,0,0,1
'020900':'1015',2010Q2,0,0,1
'020900':'1015',2010Q3,0,1,0
'020900':'1015',2011Q4,0,1,0
'020900':'1015',2012Q3,0,0,1
'020900':'1015',2012Q4,0,1,0
'020900':'1015',2013Q4,0,0,2
'020900':'1015',2014Q1,0,0,1
'020900':'1015',2014Q3,0,1,2
'020900':'1015',2014Q4,0,0,2
'020900':'1015',2018Q1,0,1,0
'020900':'1017',2009Q1,0,1,1
'020900':'1017',2009Q2,0,0,2
'020900':'1017',2009Q3,0,0,3
'020900':'1017',2010Q2,0,1,0
'020900':'1017',2010Q3,0,1,3
'020900':'1017',2011Q1,0,0,1
'020900':'1017',2011Q2,0,1,0
'020900':'1017',2011Q3,0,1,1
'020900':'1017',2011Q4,0,2,0
'020900':'1017',2012Q1,0,0,4
'020900':'1017',2012Q3,0,1,1
'020900':'1017',2012Q4,0,1,0
'020900':'1017',2013Q1,0,0,1
'020900':'1017',2013Q2,0,0,2
'020900':'1017',2013Q3,0,1,6
'020900':'1017',2013Q4,0,2,4
'020900':'1017',2014Q1,0,0,2
'020900':'1017',2014Q2,0,0,1
'020900':'1017',2014Q3,0,2,0
'020900':'1017',2014Q4,0,1,1
'020900':'1017',2015Q1,0,0,2
'020900':'1017',2015Q2,0,1,0
'020900':'1017',2016Q1,0,0,2
'020900':'1017',2016Q3,0,0,1
'020900':'1017',2016Q4,0,1,2
'020900':'1017',2017Q2,0,0,2
'020900':'1017',2017Q3,0,0,1
'020900':'1017',2017Q4,0,0,1
'020900':'1017',2018Q2,0,0,1
'020900':'1017',2018Q3,0,0,1
'020900':'1017',2018Q4,0,0,1
'020900':'1018',2009Q1,0,0,4
'020900':'1018',2009Q2,0,0,4
'020900':'1018',2009Q3,0,1,1
'020900':'1018',2009Q4,0,0,1
'020900':'1018',2010Q1,0,0,1
'020900':'1018',2010Q2,0,2,1
'020900':'1018',2010Q3,0,1,1
'020900':'1018',2011Q2,0,0,3
'020900':'1018',2011Q3,0,0,2
'020900':'1018',2011Q4,0,1,1
'020900':'1018',2012Q1,0,1,0
'020900':'1018',2012Q3,0,0,1
'020900':'1018',2012Q4,0,0,3
'020900':'1018',2013Q1,0,0,1
'020900':'1018',2013Q2,0,0,3
'020900':'1018',2013Q3,0,0,2
'020900':'1018',2013Q4,0,1,4
'020900':'1018',2014Q1,0,0,2
'020900':'1018',2014Q2,0,1,2
'020900':'1018',2014Q3,0,0,2
'020900':'1018',2015Q2,0,0,1
'020900':'1018',2015Q4,0,0,2
'020900':'1018',2016Q1,0,1,0
'020900':'1018',2016Q2,0,0,1
'020900':'1018',2016Q4,0,0,1
'020900':'1018',2017Q1,0,0,1
'020900':'1018',2017Q4,0,0,1
'020900':'1018',2018Q2,0,1,1
'020900':'1019',2009Q1,0,0,1
'020900':'1019',2011Q1,0,1,0
'020900':'1019',2012Q3,0,0,1
'020900':'1019',2015Q2,0,0,1
'020900':'1019',2016Q3,0,0,1
'020900':'1020',2009Q2,0,0,1
'020900':'1020',2009Q4,0,0,2
'020900':'1020',2010Q1,0,1,0
'020900':'1020',2010Q3,0,1,0
'020900':'1020',2011Q3,0,0,1
'020900':'1020',2012Q1,0,1,1
'020900':'1020',2012Q3,0,0,1
'020900':'1020',2012Q4,0,1,1
'020900':'1020',2013Q1,0,0,1
'020900':'1020',2013Q2,0,1,2
'020900':'1020',2013Q3,0,0,1
'020900':'1020',2013Q4,0,0,1
'020900':'1020',2014Q2,0,1,0
'020900':'1020',2014Q3,0,1,1
'020900':'1020',2014Q4,0,1,1
'020900':'1020',2015Q1,0,0,1
'020900':'1020',2015Q4,0,0,1
'020900':'1020',2016Q1,0,0,1
'020900':'1020',2016Q2,0,1,0
'020900':'1020',2016Q3,0,0,1
'020900':'1020',2018Q2,0,0,2
'020900':'1020',2018Q4,0,0,2
'020900':'1021',2009Q1,0,0,3
'020900':'1021',2011Q1,0,0,2
'020900':'1021',2011Q3,0,0,1
'020900':'1021',2011Q4,0,0,1
'020900':'1021',2012Q1,0,1,1
'020900':'1021',2013Q2,0,0,1
'020900':'1021',2013Q3,0,0,1
'020900':'1021',2014Q1,0,0,1
'020900':'1021',2014Q3,0,1,0
'020900':'1021',2015Q2,0,0,1
'020900':'1021',2016Q2,0,0,1
'020900':'1021',2016Q3,0,0,2
'020900':'1021',2017Q3,0,0,1
'020900':'1021',2017Q4,0,0,1
'020900':'1022',2009Q1,0,1,2
'020900':'1022',2009Q2,0,0,1
'020900':'1022',2009Q3,0,0,1
'020900':'1022',2010Q4,0,0,1
'020900':'1022',2011Q4,0,1,0
'020900':'1022',2012Q3,0,0,3
'020900':'1022',2013Q3,0,0,1
'020900':'1022',2014Q1,0,0,1
'020900':'1022',2014Q2,0,0,2
'020900':'1022',2014Q4,0,0,1
'020900':'1022',2015Q2,0,1,1
'020900':'1022',2015Q4,0,0,1
'020900':'1022',2016Q3,0,0,1
'020900':'1022',2016Q4,0,0,1
'020900':'1022',2017Q1,0,0,3
'020900':'1022',2017Q4,0,0,1
'020900':'1022',2018Q1,0,1,1
'020900':'1022',2018Q2,0,0,1
'020900':'1022',2018Q4,0,0,1
'020900':'1023',2009Q1,0,1,1
'020900':'1023',2009Q2,0,4,3
'020900':'1023',2009Q3,0,0,1
'020900':'1023',2009Q4,0,0,1
'020900':'1023',2010Q1,0,1,1
'020900':'1023',2010Q2,0,0,2
'020900':'1023',2010Q3,0,0,2
'020900':'1023',2010Q4,0,1,0
'020900':'1023',2011Q1,0,0,2
'020900':'1023',2011Q2,0,0,1
'020900':'1023',2011Q3,0,1,1
'020900':'1023',2011Q4,0,0,1
'020900':'1023',2012Q1,0,1,0
'020900':'1023',2012Q2,0,0,1
'020900':'1023',2012Q3,0,2,3
'020900':'1023',2012Q4,0,0,3
'020900':'1023',2013Q2,0,1,2
'020900':'1023',2013Q3,0,2,0
'020900':'1023',2014Q1,0,1,0
'020900':'1023',2014Q2,0,0,1
'020900':'1023',2014Q4,0,0,1
'020900':'1023',2015Q1,0,0,1
'020900':'1023',2015Q2,0,1,0
'020900':'1023',2015Q3,0,0,1
'020900':'1023',2015Q4,0,0,1
'020900':'1023',2016Q1,0,1,0
'020900':'1023',2016Q3,0,1,0
'020900':'1023',2016Q4,0,0,1
'020900':'1023',2017Q4,0,1,0
'020900':'1023',2018Q1,0,1,0
'020900':'1023',2018Q2,0,0,3
'020900':'1023',2018Q4,0,0,1
'020900':'1024',2009Q1,0,0,1
'020900':'1024',2009Q2,0,1,2
'020900':'1024',2009Q3,0,2,0
'020900':'1024',2009Q4,0,0,1
'020900':'1024',2010Q2,0,0,1
'020900':'1024',2011Q3,0,1,0
'020900':'1024',2012Q2,0,0,1
'020900':'1024',2012Q3,0,1,0
'020900':'1024',2012Q4,0,1,1
'020900':'1024',2013Q3,0,0,1
'020900':'1024',2013Q4,0,0,1
'020900':'1024',2014Q4,0,1,1
'020900':'1024',2016Q2,0,1,0
'020900':'1024',2016Q3,0,0,1
'020900':'1024',2017Q1,0,0,1
'020900':'1024',2017Q4,0,0,1
'020900':'1024',2018Q1,0,0,1
'020900':'1024',2018Q4,0,0,3
'020900':'1025',2008Q2,0,0,1
'020900':'1025',2009Q1,0,0,3
'020900':'1025',2009Q2,0,0,3
'020900':'1025',2009Q3,0,2,1
'020900':'1025',2010Q1,0,0,1
'020900':'1025',2010Q4,0,0,3
'020900':'1025',2011Q2,0,0,2
'020900':'1025',2011Q3,0,0,3
'020900':'1025',2011Q4,0,0,1
'020900':'1025',2012Q1,0,0,2
'020900':'1025',2012Q2,0,1,1
'020900':'1025',2012Q3,0,1,1
'020900':'1025',2013Q3,0,0,1
'020900':'1025',2013Q4,0,0,2
'020900':'1025',2014Q3,0,0,1
'020900':'1025',2015Q1,0,0,2
'020900':'1025',2015Q2,0,0,1
'020900':'1025',2016Q1,0,0,1
'020900':'1025',2016Q2,0,0,3
'020900':'1025',2016Q4,0,0,1
'020900':'1025',2018Q1,0,0,2
'020900':'1025',2018Q2,0,0,1
'020900':'1025',2018Q3,0,0,2
'020900':'1025',2018Q4,0,2,1
'020900':'1026',2009Q1,0,0,2
'020900':'1026',2010Q4,0,2,0
'020900':'1026',2011Q1,0,0,1
'020900':'1026',2011Q2,0,1,0
'020900':'1026',2011Q4,0,1,1
'020900':'1026',2012Q1,0,0,1
'020900':'1026',2012Q2,0,0,2
'020900':'1026',2012Q3,0,0,1
'020900':'1026',2013Q1,0,0,1
'020900':'1026',2013Q2,0,0,1
'020900':'1026',2014Q1,0,0,1
'020900':'1026',2015Q3,0,0,1
'020900':'1026',2015Q4,0,0,2
'020900':'1026',2017Q1,0,1,0
'020900':'1026',2017Q3,0,0,1
'020900':'1026',2017Q4,0,0,1
'020900':'1026',2018Q1,0,0,1
'020900':'1027',2009Q1,0,0,1
'020900':'1027',2010Q2,0,0,2
'020900':'1027',2010Q4,0,1,0
'020900':'1027',2013Q1,0,0,1
'020900':'1027',2013Q3,0,0,1
'020900':'1027',2014Q3,0,0,2
'020900':'1027',2015Q2,0,1,0
'020900':'1027',2015Q3,0,0,1
'020900':'1027',2015Q4,0,1,0
'020900':'1027',2016Q2,0,1,0
'020900':'1027',2018Q1,0,0,1
'020900':'1027',2018Q2,0,2,0
'020900':'1028',2009Q1,0,1,0
'020900':'1028',2009Q2,0,1,0
'020900':'1028',2009Q3,0,0,1
'020900':'1028',2010Q3,0,1,0
'020900':'1028',2011Q3,0,0,1
'020900':'1028',2014Q2,0,1,0
'020900':'1028',2014Q4,0,1,0
'020900':'1028',2015Q2,0,0,1
'020900':'1028',2015Q3,0,0,1
'020900':'1028',2016Q4,0,0,2
'020900':'1028',2017Q1,0,1,0
'020900':'1028',2017Q3,0,1,0
'020900':'1028',2018Q1,0,0,1
'020900':'1028',2018Q4,0,1,0
'020900':'1028',2019Q1,0,1,1
'020900':'1029',2009Q1,0,1,0
'020900':'1029',2010Q3,0,1,0
'020900':'1029',2013Q2,1,0,0
'020900':'1029',2016Q3,0,0,1
'020900':'1029',2017Q4,0,0,1
'020900':'1029',2019Q1,0,1,0
'020900':'1030',2009Q1,0,0,3
'020900':'1030',2009Q2,0,1,1
'020900':'1030',2009Q3,0,1,3
'020900':'1030',2009Q4,0,0,1
'020900':'1030',2010Q2,0,0,2
'020900':'1030',2010Q3,0,1,0
'020900':'1030',2010Q4,0,0,1
'020900':'1030',2011Q1,0,1,0
'020900':'1030',2011Q2,0,1,0
'020900':'1030',2011Q3,0,0,1
'020900':'1030',2012Q4,0,1,0
'020900':'1030',2013Q2,0,1,0
'020900':'1030',2013Q3,0,0,1
'020900':'1030',2013Q4,0,1,1
'020900':'1030',2014Q1,0,2,0
'020900':'1030',2014Q2,0,1,2
'020900':'1030',2014Q3,0,0,1
'020900':'1030',2014Q4,0,0,2
'020900':'1030',2016Q4,0,0,1
'020900':'1030',2017Q3,0,0,1
'020900':'1030',2017Q4,0,1,0
'020900':'1030',2018Q1,0,0,1
'020900':'1030',2018Q2,0,1,1
'020900':'1030',2019Q1,0,1,0
'020900':'1031',2009Q1,0,1,5
'020900':'1031',2009Q2,0,2,5
'020900':'1031',2009Q3,0,1,1
'020900':'1031',2009Q4,0,1,4
'020900':'1031',2010Q1,0,0,2
'020900':'1031',2010Q2,0,1,6
'020900':'1031',2010Q3,0,0,2
'020900':'1031',2010Q4,0,1,2
'020900':'1031',2011Q2,0,1,1
'020900':'1031',2011Q3,0,4,3
'020900':'1031',2011Q4,0,1,1
'020900':'1031',2012Q1,0,1,2
'020900':'1031',2012Q2,0,0,1
'020900':'1031',2012Q3,0,1,3
'020900':'1031',2012Q4,0,1,1
'020900':'1031',2013Q1,0,0,1
'020900':'1031',2013Q2,0,1,3
'020900':'1031',2013Q3,0,2,3
'020900':'1031',2013Q4,0,1,4
'020900':'1031',2014Q1,0,2,2
'020900':'1031',2014Q2,0,0,3
'020900':'1031',2014Q3,0,1,4
'020900':'1031',2014Q4,0,2,3
'020900':'1031',2015Q1,0,0,5
'020900':'1031',2015Q2,0,2,2
'020900':'1031',2015Q3,0,5,3
'020900':'1031',2015Q4,0,2,0
'020900':'1031',2016Q1,0,0,2
'020900':'1031',2016Q2,0,3,1
'020900':'1031',2016Q3,0,3,1
'020900':'1031',2016Q4,0,2,3
'020900':'1031',2017Q1,0,2,3
'020900':'1031',2017Q2,0,1,3
'020900':'1031',2017Q3,0,2,1
'020900':'1031',2017Q4,0,2,0
'020900':'1031',2018Q1,0,1,1
'020900':'1031',2018Q2,0,2,1
'020900':'1031',2018Q3,0,0,2
'020900':'1031',2018Q4,0,1,1
'020900':'1031',2019Q1,0,0,1
'020900':'1033',2009Q1,0,0,1
'020900':'1033',2009Q2,0,0,1
'020900':'1033',2009Q3,0,0,2
'020900':'1033',2010Q2,0,0,2
'020900':'1033',2010Q3,0,0,2
'020900':'1033',2010Q4,0,0,1
'020900':'1033',2011Q1,0,1,0
'020900':'1033',2011Q2,0,0,1
'020900':'1033',2011Q3,0,1,0
'020900':'1033',2011Q4,0,0,1
'020900':'1033',2012Q1,0,1,1
'020900':'1033',2012Q2,0,0,1
'020900':'1033',2012Q4,0,1,0
'020900':'1033',2013Q1,0,1,1
'020900':'1033',2013Q3,0,0,1
'020900':'1033',2014Q3,0,0,1
'020900':'1033',2014Q4,0,1,0
'020900':'1033',2015Q1,0,1,0
'020900':'1033',2015Q3,0,0,2
'020900':'1033',2015Q4,0,0,1
'020900':'1033',2016Q3,0,0,1
'020900':'1033',2018Q1,0,0,1
'020900':'1038',2009Q1,0,1,3
'020900':'1038',2009Q2,0,0,3
'020900':'1038',2009Q3,0,2,5
'020900':'1038',2009Q4,0,2,4
'020900':'1038',2010Q1,0,1,4
'020900':'1038',2010Q2,0,0,2
'020900':'1038',2010Q3,0,2,4
'020900':'1038',2010Q4,0,1,2
'020900':'1038',2011Q1,0,0,1
'020900':'1038',2011Q2,0,0,2
'020900':'1038',2011Q3,0,1,4
'020900':'1038',2011Q4,0,1,1
'020900':'1038',2012Q1,0,0,8
'020900':'1038',2012Q2,0,2,1
'020900':'1038',2012Q3,0,1,2
'020900':'1038',2012Q4,0,0,3
'020900':'1038',2013Q1,0,3,1
'020900':'1038',2013Q2,0,0,2
'020900':'1038',2013Q3,0,0,3
'020900':'1038',2013Q4,0,1,2
'020900':'1038',2014Q1,0,1,1
'020900':'1038',2014Q2,0,0,3
'020900':'1038',2014Q3,0,0,2
'020900':'1038',2014Q4,0,3,5
'020900':'1038',2015Q1,0,0,2
'020900':'1038',2015Q2,0,0,8
'020900':'1038',2015Q3,0,2,6
'020900':'1038',2015Q4,0,3,4
'020900':'1038',2016Q1,0,2,2
'020900':'1038',2016Q2,0,0,4
'020900':'1038',2016Q3,0,2,1
'020900':'1038',2016Q4,0,0,7
'020900':'1038',2017Q1,0,3,1
'020900':'1038',2017Q2,0,0,4
'020900':'1038',2017Q3,0,0,4
'020900':'1038',2017Q4,0,0,4
'020900':'1038',2018Q1,0,0,3
'020900':'1038',2018Q2,0,1,5
'020900':'1038',2018Q3,0,0,1
'020900':'1038',2018Q4,0,0,4
'020900':'1038',2019Q1,0,0,1
'020900':'1039',2009Q2,0,2,1
'020900':'1039',2009Q3,0,1,2
'020900':'1039',2009Q4,0,1,2
'020900':'1039',2010Q1,0,1,0
'020900':'1039',2010Q2,0,1,1
'020900':'1039',2010Q3,0,0,2
'020900':'1039',2010Q4,0,1,4
'020900':'1039',2011Q2,0,0,5
'020900':'1039',2011Q4,0,1,2
'020900':'1039',2012Q1,0,0,4
'020900':'1039',2012Q2,0,0,3
'020900':'1039',2012Q4,0,0,1
'020900':'1039',2013Q1,0,0,2
'020900':'1039',2013Q2,0,0,1
'020900':'1039',2013Q3,0,0,5
'020900':'1039',2013Q4,0,0,2
'020900':'1039',2014Q2,0,0,3
'020900':'1039',2014Q3,0,0,1
